date;BA;BP;F;FDX;GSK;IBM;JNJ;JPM;MCD;MMM;MSFT;PEP;TGT;VZ;BZH
12/01/2015;113.584473;24.728729;11.08805;162.132629;31.907351;121.517525;89.368149;49.793846;79.475227;136.576202;41.505379;81.439896;63.865738;36.372242;19.889999
13/01/2015;113.844841;24.666996;11.080764;161.127274;31.892496;121.804909;89.521957;49.802303;79.321396;136.474213;41.291615;81.380783;63.298992;36.449493;18.92
14/01/2015;113.159203;24.468065;11.007912;162.301743;31.847895;121.020386;88.872498;48.084122;78.219139;135.811462;40.935349;81.65107;61.948845;36.287266;18.49
15/01/2015;112.950905;24.509222;10.825783;163.335175;31.892496;120.064964;87.582153;46.543663;78.082413;135.658539;40.507835;81.65107;63.065639;36.387691;16.77
16/01/2015;113.506371;25.970314;10.942348;166.069183;32.479645;122.061211;88.90667;47.339283;78.176399;137.646759;41.184746;82.174721;62.457222;37.075279;17.040001
20/01/2015;113.888268;25.853706;10.935062;168.295853;32.821545;121.913643;86.556686;47.153065;77.586807;137.595779;41.318336;82.360558;61.398792;37.222065;16.48
21/01/2015;114.921104;26.628832;10.905922;167.882446;33.230324;118.138557;87.077957;47.305424;77.193748;138.105606;40.899719;82.267639;61.632149;37.276138;16.67
22/01/2015;117.724457;26.738588;10.949633;170.428528;33.416134;120.701904;88.667412;48.744308;77.663734;140.951965;41.97744;83.534599;63.148968;36.928482;16.83
23/01/2015;116.839157;26.683708;10.86221;165.364594;33.453297;121.074738;87.334312;47.974083;76.527252;139.363144;42.021973;83.222084;62.748936;36.426315;16.629999
26/01/2015;116.361824;27.383385;10.986057;165.975235;33.587082;121.455353;87.385582;48.050251;77.475716;139.550034;41.870548;83.357239;62.715622;36.27953;16.969999
27/01/2015;114.981819;27.582312;10.818496;163.363358;33.564781;119.365852;87.240303;47.567799;76.535812;139.031693;37.996132;81.693275;62.30724;35.808262;17.01
28/01/2015;121.196159;26.669992;10.64187;161.080368;33.438423;117.719124;86.719055;46.340534;75.860756;139.295135;36.68684;80.848648;61.890514;35.576504;16.59
29/01/2015;128.260986;26.580809;10.928889;162.433258;33.564781;120.771828;87.488129;47.119209;79.69738;141.155884;37.417194;81.110489;62.915615;35.622864;17.25
30/01/2015;126.169312;26.635689;10.825856;158.881897;32.702614;119.086205;85.573952;46.027359;78.988152;137.901642;35.983208;79.210052;61.348774;35.313831;15.8
02/02/2015;126.941742;27.342228;11.237993;160.892471;32.67289;120.13485;86.163582;46.94994;79.047966;139.702972;36.767002;80.519241;61.882168;36.294991;14.37
03/02/2015;127.879112;28.192808;11.517651;162.508392;32.895859;123.094307;87.556503;48.007935;80.2528;140.994461;37.052025;81.254066;63.23233;36.951675;14.85
04/02/2015;127.774948;27.746946;11.679563;161.672256;33.408691;121.921432;86.616493;47.720161;80.363869;140.034363;37.265778;81.591934;63.01564;36.928482;15.62
05/02/2015;128.972687;28.384884;11.664844;162.884201;34.151939;122.659355;87.556503;48.050251;80.611656;141.512756;37.809093;81.60038;63.298992;36.974834;15.48
06/02/2015;128.45195;28.240828;11.672202;162.771515;34.189102;122.588951;86.394318;48.998226;80.312592;141.104935;37.773457;81.684845;63.640682;38.110512;15.89
09/02/2015;128.087418;28.542652;11.716361;161.258865;34.478962;121.830185;85.266319;48.938984;79.227409;140.059814;37.728924;81.059822;62.832264;37.925098;16.5
10/02/2015;128.486633;28.295712;11.841472;162.818466;34.374908;124.028221;85.75341;49.480679;80.338234;140.892532;37.942692;82.765961;63.882385;38.249569;16.93
11/02/2015;129.176514;28.086878;11.959224;163.400955;34.345184;123.746605;85.779068;49.404499;80.50058;140.623199;37.746738;84.801559;63.690701;38.481339;16.889999
12/02/2015;129.324997;28.776005;12.040178;165.637024;34.151939;123.996941;84.121231;50.420174;81.252533;141.845795;38.37912;84.691757;64.065765;38.257286;17.17
13/02/2015;130.757187;29.186689;11.99602;165.796753;35.630989;125.467506;85.129608;50.504822;81.731041;141.871429;39.073841;83.728859;63.872772;38.095058;17.129999
17/02/2015;130.923141;29.082277;11.856194;168.681076;35.460045;125.905563;85.830322;50.868782;80.620209;142.709274;39.091782;83.078491;64.30909;37.994625;17.280001
18/02/2015;132.014725;29.061398;11.929787;168.90654;35.675186;126.867722;85.420135;50.250896;80.816757;143.119644;39.04694;83.897804;64.904869;37.809208;17.110001
19/02/2015;134.267807;28.671587;12.091697;167.844864;35.471539;128.197449;86.052505;50.13242;80.483513;142.854645;39.02002;83.382561;64.342659;37.78603;17.23
20/02/2015;138.249985;28.734236;12.069616;167.703934;35.712891;128.009674;86.276245;50.614857;80.483513;143.735214;39.342953;83.669739;64.502106;37.832386;17.059999
23/02/2015;135.13237;28.692476;12.054896;167.516037;35.667633;127.430893;86.20742;50.233974;80.586014;144.325134;39.603085;83.999123;64.351059;37.677872;16.690001
24/02/2015;134.817978;28.950022;12.040178;167.04628;35.976875;128.932739;86.654861;51.478191;81.158531;144.590195;39.549263;84.108963;64.569229;38.025524;17.23
25/02/2015;133.621567;29.172766;12.150571;165.016922;35.991966;127.352631;87.093719;51.749031;84.303047;144.393555;39.459557;84.041374;64.737038;38.010078;17.17
26/02/2015;132.503754;28.78993;12.054896;164.039795;36.082466;125.835129;88.461975;52.121452;85.768272;145.009155;39.522354;83.678192;64.527283;38.141407;17
27/02/2015;131.735275;28.845606;12.025461;166.275894;35.765694;126.672134;88.21241;51.867531;85.242516;144.188354;39.333977;83.602173;64.468521;38.203213;17.040001
02/03/2015;134.311493;28.748161;12.19473;166.106735;36.150349;125.530067;88.823387;52.282269;86.190605;145.770035;39.360893;83.619057;65.181763;38.218674;16.99
03/03/2015;135.857147;29.05444;11.900349;165.496048;35.984421;125.960297;88.066116;52.451546;85.966515;143.863464;38.822674;83.112289;65.450264;38.280472;16.51
04/03/2015;134.791763;28.908251;11.797314;164.058655;36.067387;124.700928;87.472359;52.586971;86.406067;142.91449;38.625332;82.784912;65.215317;37.909634;16.620001
05/03/2015;134.896561;28.664629;11.856194;164.246536;35.901455;126.077606;88.221024;52.47694;85.423492;143.265015;38.670189;82.6744;65.618095;37.793758;16.639999
06/03/2015;133.717621;28.086878;11.723721;162.715149;35.245274;123.981285;86.147171;51.537434;83.716949;140.520615;37.997429;81.773064;64.787369;37.307049;16.27
09/03/2015;135.141098;28.038155;11.797314;162.639862;35.494167;125.75692;86.620461;52.053734;84.216835;142.239075;38.436966;81.662537;65.928566;37.260685;16.030001
10/03/2015;133.106293;27.175016;11.569169;159.902725;34.717308;123.441574;85.648056;50.750278;82.992928;138.725174;37.701412;80.293556;65.173393;36.704441;15.74
11/03/2015;132.014725;26.611189;11.591249;161.370056;34.415619;122.651505;84.606827;50.98727;81.846596;138.272079;37.656567;79.613312;65.265678;36.835777;16.190001
12/03/2015;132.774475;26.562462;11.900349;163.270096;34.973751;123.574532;85.906219;51.943714;82.958458;140.614609;36.795433;81.381935;66.541138;37.646965;16.33
13/03/2015;132.364059;26.172651;11.922428;163.025528;34.973751;120.680359;85.372688;51.630547;83.04464;139.135605;37.118362;80.200027;66.440414;37.73196;16.18
16/03/2015;134.197952;26.137848;12.135854;166.787903;35.426281;122.870544;86.964661;52.349983;83.734169;142.102264;37.279816;81.160835;67.539665;38.064156;16.09
17/03/2015;134.931503;26.325794;12.062255;165.27359;35.622383;122.776688;85.957848;52.146851;82.889496;140.409485;37.405403;80.038467;67.992775;37.816929;15.87
18/03/2015;135.996872;27.390799;12.113773;163.006699;36.76128;125.006027;87.308861;52.265331;83.604881;142.324539;38.123009;80.472099;68.017952;38.272751;16.34
19/03/2015;134.582214;27.126289;12.025461;163.524002;36.36153;125.006027;87.506798;51.799824;82.725739;141.632034;37.934643;80.012947;67.631943;38.08733;16.280001
20/03/2015;134.922791;27.912857;12.128493;161.821548;36.814072;127.407402;88.11776;52.265331;83.647987;142.34166;38.463882;81.067314;68.227737;38.2882;17.18
23/03/2015;133.44693;27.940702;12.19473;160.504715;36.482216;128.776321;88.616852;51.749031;85.001183;142.033875;38.445942;81.500977;68.160591;38.35001;17.209999
24/03/2015;132.433884;27.502172;12.18737;159.11261;35.9995;127.501228;87.739128;51.173473;85.639008;142.196304;38.481812;81.509476;68.806694;38.172314;17.57
25/03/2015;129.44725;27.85022;11.907707;155.604095;35.712891;124.528839;86.345062;50.454048;84.587448;139.101379;37.190117;80.999298;68.487846;37.646965;17.33
26/03/2015;129.394867;27.711002;11.782596;155.660553;35.192486;125.616096;86.172989;50.394794;84.156509;139.007355;36.965862;81.313919;67.497704;37.407475;17.209999
27/03/2015;129.988678;27.571775;11.760518;154.814072;35.464001;125.467506;86.345062;50.403248;83.570412;139.785355;36.750591;81.585999;68.437492;37.515636;17.48
30/03/2015;133.350861;27.731882;11.892988;156.845734;35.599754;127.243164;87.386314;51.596672;84.363373;141.965485;36.741619;82.070663;68.924171;37.948265;17.719999
31/03/2015;131.062851;27.223738;11.878268;155.622986;34.807819;125.545715;86.568802;51.275059;83.984138;141.024994;36.472504;81.305405;68.865448;37.569717;17.719999
01/04/2015;129.805298;27.495211;11.709001;156.366058;35.215099;124.513191;85.321053;51.079082;82.992928;138.947479;36.526333;80.854736;68.88224;37.793758;17.74
02/04/2015;130.364212;27.599627;11.797314;156.347214;35.23019;125.50663;85.742706;51.564739;82.596451;139.186859;36.140625;81.364922;69.368912;38.218674;18.1
06/04/2015;131.805084;27.933748;11.775235;156.770462;35.456459;126.750351;85.329659;51.522144;82.984322;141.478165;37.270851;82.036652;69.931084;38.342274;18.1
07/04/2015;133.018997;28.017273;11.701642;160.993835;35.645016;126.773796;86.13855;51.845909;83.04464;142.102264;37.252895;81.807083;69.31855;38.064156;17.85
08/04/2015;133.927216;28.379236;11.760518;161.633423;35.758152;126.601723;86.190178;52.016304;83.475594;142.15358;37.154232;81.654022;69.763275;38.384476;18.07
09/04/2015;133.979599;28.782961;11.738438;162.649261;35.991966;126.985016;87.197006;52.374168;83.217033;142.59816;37.208065;81.926125;69.889145;38.290722;18.209999
10/04/2015;134.817978;28.915222;11.797314;164.013168;36.376617;127.391762;87.825188;52.570129;84.294411;142.837524;37.42334;81.798561;70.124092;38.454788;18.34
13/04/2015;133.822388;28.699436;11.679563;162.846802;36.225777;127.016319;86.525803;52.88538;83.984138;141.785934;37.459221;81.228859;69.612259;38.314167;18.41
14/04/2015;133.796234;29.096201;11.753159;161.313568;36.353989;126.953735;86.499969;53.711849;84.104797;141.914169;37.360558;82.045143;69.696152;38.42355;18.92
15/04/2015;133.115036;29.527763;11.826754;159.451233;36.029671;128.385178;86.568802;54.708721;83.122215;142.298904;37.907734;82.164192;68.773125;38.587616;18.98
16/04/2015;132.713348;29.618265;11.731081;159.187881;35.886372;127.602989;85.871803;54.367916;82.424072;141.828674;37.818031;82.011147;68.739571;38.493862;18.65
17/04/2015;130.643677;29.854929;11.598608;158.02153;35.667633;125.67868;85.691086;53.541435;81.777641;138.254974;37.333641;81.466972;67.145279;38.204784;18.219999
20/04/2015;133.324646;29.806206;11.709001;159.018509;35.524338;129.973083;86.233223;53.882252;82.898125;140.648834;38.490784;82.053665;67.908852;38.579803;18.139999
21/04/2015;133.901031;29.77836;11.642767;159.818039;35.629929;128.486877;86.310661;53.089863;81.769028;140.212799;38.2486;82.29174;68.177383;38.41573;18.49
22/04/2015;132.032196;30.098558;11.709001;159.912155;35.124599;129.347321;86.422516;53.626644;84.328888;140.78566;38.562546;82.716896;68.252892;38.728241;18.15
23/04/2015;130.879456;30.349144;11.598608;159.996765;34.928493;133.16452;86.448341;53.507366;83.604881;136.502289;38.876503;81.398941;68.747971;39.103264;17.34
24/04/2015;129.595718;30.251688;11.605968;159.855698;35.139675;132.804688;86.981857;53.33696;85.104614;135.929489;42.939964;80.92276;69.394066;39.087643;17.690001
27/04/2015;129.071777;29.959332;11.701642;158.990311;35.335777;133.547806;86.551605;53.115437;83.122215;135.065964;43.083488;80.344574;68.286453;39.126709;17.57
28/04/2015;128.818481;30.265614;11.819394;161.069077;35.471539;136.043091;86.689293;53.473274;83.458351;135.365219;44.097118;80.285034;68.395531;39.493912;17.85
29/04/2015;127.630844;30.342178;11.901113;159.49826;35.290524;136.418518;86.388123;54.18898;83.622131;134.202484;44.007412;80.251015;66.180313;39.431412;17.549999
30/04/2015;125.17688;30.042881;11.737676;159.49826;34.807819;133.98584;85.364075;53.899288;83.217033;133.706604;43.630669;80.880257;66.146744;39.407963;17.51
01/05/2015;126.338371;30.091595;11.745105;161.529968;34.67207;135.847534;86.164375;54.19751;84.294411;134.809509;43.648609;81.254379;66.834801;39.384521;18.049999
04/05/2015;125.770737;30.216885;11.722817;162.09433;34.951118;136.082184;86.353668;55.143261;82.855042;135.955154;43.271862;81.585999;67.279533;39.470467;17.9
05/05/2015;124.801361;30.001095;11.537096;159.723984;34.39299;135.386032;85.622261;54.870605;82.855042;135.006149;42.697773;81.135353;66.264206;39.134514;17.530001
06/05/2015;123.957626;30.001106;11.49995;159.488861;34.709774;134.022522;85.338249;54.461628;83.07914;134.775314;41.513718;81.186371;66.390076;38.78294;17.459999
07/05/2015;124.353134;29.528147;11.522239;161.539337;33.35215;135.801559;85.759926;54.955803;83.415276;135.604584;41.890469;80.905762;67.220802;38.853245;17.610001
08/05/2015;127.8423;30.149351;11.641098;163.053696;34.151638;137.143738;87.317482;55.799316;84.665039;137.305954;42.832325;82.096199;67.749428;39.173588;17.98
11/05/2015;128.220215;30.057585;11.626243;163.853241;34.483501;135.904785;86.938835;55.765236;84.044464;136.707458;42.491455;81.926125;67.64035;38.907948;17.82
12/05/2015;127.815941;30.135237;11.559381;163.119553;34.144089;135.452072;86.456955;55.688557;84.423714;136.852859;42.47353;81.798561;67.808159;38.767319;17.690001
13/05/2015;127.98291;30.191696;11.447948;161.718094;34.026535;136.826065;86.525803;55.824875;83.906555;137.912979;42.724686;81.977135;66.969063;38.853245;17.530001
14/05/2015;130.03952;30.325825;11.343945;163.147812;34.378025;138.231812;87.627266;56.276451;84.216835;139.486115;43.702431;83.329117;64.829353;39.04076;17.860001
15/05/2015;129.090332;30.219944;11.49995;164.737381;34.209923;137.604401;88.031708;56.131607;84.501251;139.614349;43.325676;83.516182;65.895004;38.900127;18.389999
18/05/2015;128.940918;29.92345;11.574239;166.656235;34.125874;137.445572;88.995491;56.591702;84.484009;139.246719;43.065548;83.371628;66.190651;38.75169;18.379999
19/05/2015;129.239731;29.528147;11.514809;167.408752;34.141155;137.779099;89.460175;57.094398;86.776703;139.460419;42.957211;83.286598;65.818977;38.71262;18.66
20/05/2015;128.686035;29.704622;11.366228;166.976028;34.293968;138.001511;89.150391;56.642826;86.285416;139.292679;42.957211;83.065529;66.038635;38.822014;18.82
21/05/2015;129.503403;30.283472;11.522239;166.06366;34.813587;137.667953;88.777672;56.787682;85.57003;139.430313;42.812748;82.64888;67.060699;38.986076;18.74
22/05/2015;127.271049;30.001106;11.343945;164.775055;34.584347;136.778458;87.850204;56.634308;85.320076;138.50119;42.343269;81.849586;66.976204;38.759491;18.5
26/05/2015;125.504471;29.386965;11.284513;163.768585;33.499279;135.118561;87.390785;56.003807;84.863266;137.305237;42.063393;81.449966;66.798836;38.611053;18.43
27/05/2015;125.680275;29.499914;11.38109;166.16713;34.087666;136.603714;87.659508;56.634308;85.035652;138.535553;42.984295;81.951645;67.829376;38.728241;18.360001
28/05/2015;125.091408;29.330494;11.3588;164.699799;34.225204;136.373398;87.676826;56.404259;83.879356;138.406494;42.839844;82.529831;67.618187;38.704815;18.639999
29/05/2015;123.500633;29.266962;11.269655;162.931442;33.904278;134.73732;86.801384;56.046398;83.401184;136.866455;42.307163;81.994141;67.001572;38.626678;18.32
01/06/2015;124.142197;28.906948;11.410804;164.95372;33.736156;135.158234;86.714691;56.302013;83.653313;136.780457;42.641212;81.602997;67.162056;38.454788;18.24
02/06/2015;125.900002;29.295204;11.336515;165.282974;33.804932;134.73732;86.662682;56.250893;83.714157;136.866455;42.361324;81.671028;67.575958;38.392292;18.24
03/06/2015;126.392143;29.104603;11.291943;169.233505;33.644466;134.951752;86.758018;56.83028;83.914116;137.79567;42.29813;81.630753;67.863136;38.345417;18.42
04/06/2015;124.089478;28.674002;11.180508;168.960754;32.956753;133.728699;86.012596;56.515011;83.731552;136.238419;41.855743;80.637146;67.542175;37.57975;18.09
05/06/2015;123.685211;28.631643;10.979926;171.41568;32.521206;132.950333;85.457825;57.443737;83.062141;135.145752;41.657108;79.703514;66.900208;36.900043;18.290001
08/06/2015;123.606102;28.610464;11.069073;169.205307;32.27668;131.314285;84.911736;56.992161;82.870842;134.724167;41.286953;79.523613;66.638344;37.064106;17.969999
09/06/2015;123.1315;28.62459;11.054218;169.656769;32.215549;131.58432;85.128456;57.239243;82.35791;135.059677;41.214718;79.720634;66.646797;36.985981;17.860001
10/06/2015;124.467422;29.139902;11.165651;171.490982;32.803932;134.157547;85.709198;58.159439;82.85347;136.832062;42.081451;80.251694;67.297203;37.087551;18.139999
11/06/2015;125.645111;29.238726;11.351373;173.99295;33.010242;134.046326;86.02124;58.380962;83.105591;137.537521;41.927963;80.594322;67.635101;37.314129;18.08
12/06/2015;125.504471;28.801058;11.314227;172.723145;32.635818;132.62471;85.249779;58.150909;82.644806;135.971664;41.503635;80.29454;67.128265;36.915657;18.41
15/06/2015;125.056259;28.885769;11.180508;171.81073;32.207916;132.044952;84.504341;57.929379;81.98407;134.104675;41.061237;79.352318;67.956062;36.720341;18.52
16/06/2015;125.100182;28.878716;11.143365;171.546997;32.781013;132.505585;85.258461;58.253162;82.27095;134.638123;41.377239;80.131783;68.395325;37.048489;18.4
17/06/2015;126.058159;29.090477;11.158221;166.460785;32.773365;132.7677;85.579185;58.05719;82.783913;135.033859;41.503635;80.560074;69.349831;36.931293;18.379999
18/06/2015;127.772011;29.12578;11.247368;168.024323;33.025528;133.625397;86.992058;58.602478;83.60984;137.331055;42.180759;81.570831;70.270561;37.321934;18.75
19/06/2015;127.552292;29.048134;11.225078;165.716705;32.903271;132.62471;86.558662;58.006081;83.531609;136.754654;41.621006;81.253868;70.405708;37.079731;19.25
22/06/2015;128.053223;29.309319;11.239941;166.036911;33.201275;133.212433;86.758018;58.755863;84.218422;137.382675;41.738369;81.887749;71.14904;37.134438;19.5
23/06/2015;126.937042;29.323439;11.3588;165.085648;33.147789;133.919266;86.489319;59.428959;84.487923;137.520309;41.449467;81.887749;71.596725;37.321934;20.01
24/06/2015;125.680275;29.528147;11.514809;163.343094;33.11721;132.608841;86.099274;58.806976;84.018463;135.541489;41.205696;81.6222;71.241974;36.946922;20.290001
25/06/2015;125.196854;29.570496;11.470234;162.759171;33.247128;131.901993;85.917244;58.49173;83.27948;134.14769;41.214718;81.228188;71.377106;37.064106;20.85
26/06/2015;125.223251;29.189308;11.44052;163.569168;32.773365;131.409622;86.367958;58.74733;84.583565;135.154343;40.86261;81.296715;71.022339;37.204739;21.08
29/06/2015;121.927437;28.455168;11.158221;161.082596;32.116219;129.431976;84.669052;57.256287;82.975174;132.45282;40.059074;80.251694;69.34137;36.540653;20.049999
30/06/2015;121.91864;28.208096;11.150791;160.498596;31.825848;129.185837;84.478348;57.733425;82.653503;132.753952;39.860466;79.951904;68.95282;36.415642;19.950001
01/07/2015;123.685211;27.72102;11.135934;159.942902;32.200268;130.639221;85.353813;58.376617;83.253387;133.915405;40.131306;80.962646;70.101601;36.720341;19.91
02/07/2015;123.228165;29.146963;11.046787;161.186203;32.291962;131.115723;85.327812;57.904938;83.60984;133.68309;40.086163;81.082581;69.493423;36.876606;19.9
06/07/2015;123.500633;28.172804;10.987355;158.944489;32.055084;130.829834;85.119766;57.741985;83.157745;133.425018;40.077141;80.859871;70.050926;36.751602;19.559999
07/07/2015;125.812065;28.031618;11.031931;160.442108;31.948111;131.044266;85.743874;57.287464;84.053238;133.72612;39.995888;82.572998;71.334862;36.915657;19.66
08/07/2015;124.731049;27.636311;10.675343;157.286728;31.604254;129.582932;84.74704;56.112568;83.322929;131.385941;39.941715;81.896301;70.515526;36.82082;19.219999
09/07/2015;125.504471;27.6222;10.645626;157.964966;31.94047;130.130905;85.293129;56.69574;83.888054;132.280762;40.194511;81.022598;70.143845;36.567856;19.34
10/07/2015;126.981033;28.165749;10.757058;158.671341;32.437153;132.592941;86.272614;57.501873;84.89653;133.313141;40.275764;81.844902;70.878716;37.152813;19.6
13/07/2015;128.861847;28.208096;10.875924;161.035492;32.773365;134.522888;86.914055;58.393753;85.574669;134.620911;41.115414;83.275391;71.039238;37.310913;19.92
14/07/2015;129.85495;28.469286;11.002214;161.289825;33.11721;133.911362;86.489319;59.208492;85.878952;134.887634;41.18763;83.19828;71.039238;37.47691;20.07
15/07/2015;129.099136;28.264576;10.957642;159.302414;32.949108;133.847809;87.04409;59.337124;86.131088;134.216507;41.314034;82.530167;71.34333;37.413685;19.6
16/07/2015;130.50531;27.911619;10.82392;159.64151;32.933826;135.809525;87.642166;59.654438;85.079109;135.22316;42.126591;83.001289;71.807899;37.808922;19.5
17/07/2015;129.055145;27.615135;10.913068;160.338486;32.826855;137.008774;86.749359;59.354279;84.766129;134.810211;42.090481;82.898483;71.537605;37.619198;19.190001
20/07/2015;128.949738;27.353947;10.82392;160.319672;32.872711;137.572662;87.000725;59.397152;84.757446;135.18013;42.361324;83.352478;71.14904;38.022331;18.879999
21/07/2015;127.438004;27.33983;10.779346;160.649292;32.574688;129.511444;86.974709;59.25993;84.609657;134.010056;42.686352;83.02697;69.501877;37.129101;18.809999
22/07/2015;128.729965;26.760984;10.712486;158.709;32.322529;127.351196;86.83606;60.100395;84.835701;133.708939;41.115414;83.232536;69.958031;36.718044;19.23
23/07/2015;128.413574;26.330379;10.853637;157.164307;32.093292;128.447174;86.853371;59.723049;84.409676;128.624191;41.630032;82.975586;68.969719;36.638996;18.969999
24/07/2015;126.61187;25.815069;10.6902;154.574066;31.627172;126.874687;85.94323;59.097015;83.548981;128.477921;41.476547;82.384552;67.753334;36.393951;18.34
27/07/2015;123.94886;25.447994;10.809061;155.167526;31.787634;126.334587;85.18914;58.325157;83.496811;127.94455;40.943859;81.939117;67.145157;36.227947;18.059999
28/07/2015;124.634377;26.323326;11.017072;159.584976;31.8717;127.112923;85.830544;58.359463;84.61834;130.009384;40.934837;82.324585;68.023628;36.275372;18.48
29/07/2015;126.682167;26.393913;11.414827;161.902023;32.567059;127.938911;86.445976;59.122734;85.383415;130.30191;41.792542;82.684357;69.130219;36.805;18.82
30/07/2015;125.689041;26.598629;11.332274;161.318039;33.308243;127.835663;86.541328;59.208492;86.218025;130.405197;42.325214;82.769997;69.206215;36.891956;18.889999
31/07/2015;126.708534;26.097433;11.129645;161.45932;33.193638;128.653687;86.862053;58.771107;86.817924;130.20726;42.162708;82.530167;69.138657;36.986816;19.18
03/08/2015;126.286659;25.751537;11.212197;160.884796;33.247128;126.048691;86.697357;58.771107;86.435364;129.157608;42.26202;83.472389;67.90538;37.129101;19.1
04/08/2015;126.154839;25.793892;11.189683;160.206619;33.201275;125.167114;86.50666;58.711086;86.19194;129.398529;42.921085;83.780769;67.618187;36.891956;17.93
05/08/2015;128.206833;25.74365;11.107128;161.336884;33.751438;125.40538;87.130745;58.942623;86.765762;129.923309;42.957211;84.962822;67.609741;36.868248;17.120001
06/08/2015;127.207359;25.750835;11.129645;159.745132;34.309254;125.181152;85.873901;58.530987;86.374512;128.417694;42.090481;84.928566;67.187408;36.860336;16.940001
07/08/2015;125.969101;25.607294;11.107128;157.286728;34.248131;124.220192;85.683189;58.359463;86.000679;128.09935;42.198822;84.885742;66.714348;36.646908;16.870001
10/08/2015;129.011719;26.037903;11.249721;159.556717;34.492645;125.52549;86.497993;59.079838;86.409302;130.121201;42.731491;84.877144;66.705933;37.334625;17
11/08/2015;127.41082;25.872835;11.032083;158.643066;34.217564;124.532555;85.821869;58.513832;85.905029;127.74659;41.900887;84.474586;66.62146;37.627106;17.040001
12/08/2015;125.977913;26.152742;11.017072;155.704376;34.114502;125.053024;85.561844;57.664806;85.444283;127.781036;42.198822;84.26899;66.731255;37.824726;16.790001
13/08/2015;128.083054;25.779535;11.039585;154.09375;33.975151;124.180183;85.36248;57.930679;86.391914;126.817421;42.189804;84.620193;66.722824;37.674534;17.309999
14/08/2015;128.330704;25.671883;11.092121;155.233429;34.03709;124.724686;85.648521;58.222248;86.304962;127.574554;42.433563;84.997078;67.026909;37.540157;17.41
17/08/2015;127.755768;25.499638;11.017072;155.384125;34.184162;125.173157;86.567322;58.376617;87.51342;128.400497;42.722466;85.536713;67.18853;37.563858;17.780001
18/08/2015;127.897301;25.298691;11.129645;156.034058;34.013866;124.932915;86.133942;58.496677;87.600365;127.600334;42.958755;85.459618;68.311485;37.516426;18.219999
19/08/2015;126.234451;24.875242;11.084617;155.365295;33.518444;123.275246;86.081932;57.973557;87.895958;126.374458;42.358948;84.791496;68.796371;37.500626;18.139999
20/08/2015;121.192863;24.674292;10.829451;151.12677;33.061729;122.250214;85.631195;56.549938;86.730988;124.191261;41.495598;83.926361;68.617722;37.057953;17.469999
21/08/2015;116.496223;23.805878;10.401675;146.963593;31.916058;119.199188;83.465073;54.543156;84.444473;123.099663;39.141819;82.444504;66.695137;36.441376;17.040001
24/08/2015;112.498322;22.384851;9.898852;139.748703;31.095512;114.890862;81.071877;51.670204;80.740829;120.058792;37.878582;78.658493;64.040939;35.366314;15.97
25/08/2015;110.99469;22.040358;9.681214;136.631012;30.507198;112.880898;79.246399;51.378639;79.29763;119.244415;36.778946;76.7826;62.900982;34.386112;15.71
26/08/2015;114.399956;22.320261;9.913863;139.805176;31.327751;117.477425;83.072021;53.95142;82.723076;123.64547;38.814651;79.223808;65.368042;35.698322;16.41
27/08/2015;116.637733;23.705406;10.176533;144.147369;31.900578;118.950912;84.041534;55.297855;84.61834;124.667763;39.896111;80.174606;66.227249;36.51252;16.52
28/08/2015;117.849472;23.870474;10.311618;143.638733;31.931545;118.502495;83.124435;54.997673;84.416626;124.93631;39.923386;80.114662;66.380386;36.417667;16.84
31/08/2015;115.58519;24.071432;10.40918;141.858551;31.683821;118.430397;82.08506;54.971962;83.337814;123.142998;39.550766;79.600723;66.108147;36.370228;16.700001
01/09/2015;112.719452;23.066654;10.296609;139.428467;30.553652;114.258247;80.43428;52.699337;81.978401;119.989471;38.005821;78.230209;64.134506;35.492786;16.08
02/09/2015;115.540962;23.109722;10.40918;142.056351;31.459345;116.156136;81.534782;53.659832;84.232422;122.363266;39.405365;79.10463;65.546707;35.848511;16.41
03/09/2015;115.885918;23.260435;10.386666;142.423706;31.443861;117.541512;80.91465;53.754177;84.2061;122.796471;39.532589;79.527611;65.886963;36.140991;16.870001
04/09/2015;114.771439;22.03318;10.176533;139.974762;30.723946;115.075043;79.752983;52.742203;83.188736;121.150391;38.723778;78.483131;65.010735;35.429558;16.27
08/09/2015;118.362495;22.54274;10.259084;144.626129;31.405159;117.901871;82.05011;54.165821;84.881454;124.260544;39.887024;79.734795;66.678139;36.267471;17.01
09/09/2015;117.327629;22.176718;10.154016;142.993866;30.847799;116.156136;80.547813;53.325371;83.697433;122.034073;39.141819;78.405426;65.640259;35.880135;16.780001
10/09/2015;118.12368;22.399204;10.304112;141.116364;31.149714;117.07708;80.984543;53.737022;83.539566;121.964729;39.341743;78.603966;65.563683;35.935459;16.280001
11/09/2015;119.114311;22.255665;10.289104;142.541046;31.165186;118.013985;81.167946;53.651249;85.434006;122.380562;39.514427;79.087357;66.252777;36.148899;16.620001
14/09/2015;118.902023;22.018827;10.341637;141.739044;30.793613;116.636604;81.508583;53.496895;85.048088;121.990761;39.114552;78.724823;65.631729;36.085663;16.24
15/09/2015;120.55603;22.327433;10.739393;145.296005;30.994886;118.142105;82.451889;54.526012;86.118095;124.407852;39.968819;79.467171;66.201721;36.654804;16.34
